STATE,CONSTITUENCY,NAME,PARTY,SYMBOL,GENDER,AGE,EDUCATION,"OVER TOTAL ELECTORS 
IN CONSTITUENCY","OVER TOTAL VOTES POLLED 
IN CONSTITUENCY",TOTAL ELECTORS
Madhya Pradesh,MORENA,KARTAR SINGH BHADANA,BSP,Elephant,MALE,61,8th Pass,7.040234029,11.36174032,1837723
Maharashtra,MUMBAI NORTH,Gopal Shetty,BJP,Lotus,MALE,65,5th Pass,42.89786627,71.38435617,1647350
Maharashtra,MUMBAI NORTH,Urmila Matondkar,INC,Hand,FEMALE,48,12th Pass,14.65571979,24.3879058,1647350
Maharashtra,MUMBAI NORTH,Thorat Sunil Uttamrao,VBA,Cup & Saucer,MALE,48,Graduate,0.952499469,1.585010334,1647350
Maharashtra,MUMBAI NORTH,NOTA,NOTA,,,,,0.726378729,1.208733265,1647350
Maharashtra,MUMBAI NORTH CENTRAL,POONAM MAHAJAN,BJP,Lotus,FEMALE,38,Others,28.97045106,53.96691273,1679891
Maharashtra,MUMBAI NORTH CENTRAL,DUTT PRIYA SUNIL,INC,Hand,FEMALE,52,Graduate,21.2315561,39.55069711,1679891
Maharashtra,MUMBAI NORTH CENTRAL,ABDUR REHMAN ANJARIA,VBA,Cup & Saucer,MALE,46,Doctorate,2.006261121,3.737315604,1679891
Maharashtra,MUMBAI NORTH CENTRAL,NOTA,NOTA,,,,,0.63510073,1.183082224,1679891
Maharashtra,MUMBAI NORTH EAST,Manoj Kotak,BJP,Lotus,MALE,46,10th Pass,32.39134307,56.60028091,1588693
Maharashtra,MUMBAI NORTH EAST,Patil Sanjay Dina,NCP,Clock,MALE,50,Graduate,18.13522185,31.68928959,1588693
Maharashtra,MUMBAI NORTH EAST,Niharika Prakashchandra Khondalay,VBA,Cup & Saucer,FEMALE,50,Graduate,4.29529179,7.5055462,1588693
Maharashtra,MUMBAI NORTH EAST,NOTA,NOTA,,,,,0.784670166,1.371124122,1588693
Maharashtra,MUMBAI NORTH WEST,Gajanan Kirtikar,SHS,Bow and Arrow,MALE,75,Graduate,32.90857104,60.52710093,1732263
Maharashtra,MUMBAI NORTH WEST,Sanjay Nirupam,INC,Hand,MALE,54,Graduate,17.88036805,32.88647326,1732263
Maharashtra,MUMBAI NORTH WEST,Suresh Sundar Shetty,VBA,Cup & Saucer,MALE,46,8th Pass,1.352104155,2.486858046,1732263
Maharashtra,MUMBAI NORTH WEST,NOTA,NOTA,,,,,1.052091974,1.935060536,1732263
Maharashtra,MUMBAI SOUTH,Arvind Ganpat Sawant,SHS,Bow and Arrow,MALE,67,Graduate,27.14859836,52.62378726,1554176
Maharashtra,MUMBAI SOUTH,Deora Milind Murli,INC,Hand,MALE,43,Graduate,20.71000968,40.14347736,1554176
Maharashtra,MUMBAI SOUTH,Dr. Anil Kumar,VBA,Cup & Saucer,MALE,68,Others,1.952674601,3.784988507,1554176
Maharashtra,MUMBAI SOUTH,NOTA,NOTA,,,,,0.972541076,1.885135801,1554176
Maharashtra,MUMBAI SOUTH CENTRAL,Rahul Ramesh Shewale,SHS,Bow & Arrow,MALE,47,Others,29.50006248,53.2537163,1440380
Maharashtra,MUMBAI SOUTH CENTRAL,Eknath M. Gaikwad,INC,Hand,MALE,79,10th Pass,18.93764146,34.186361,1440380
Maharashtra,MUMBAI SOUTH CENTRAL,Bhosale Sanjay Sushil,VBA,Cup & Saucer,MALE,51,Graduate Professional,4.402449354,7.947331944,1440380
Maharashtra,MUMBAI SOUTH CENTRAL,NOTA,NOTA,,,,,0.960440995,1.733794709,1440380
Maharashtra,MUMBAI SOUTH CENTRAL,Ahmed Shakil Sagir Ahmed Shaikh,BSP,Elephant,MALE,41,5th Pass,0.599494578,1.082211748,1440380
Bihar,MUNGER,RAJIV RANJAN SINGH ALIAS LALAN SINGH,JD(U),Arrow,MALE,65,Graduate,28.00609102,51.01708636,1888025
Bihar,MUNGER,NILAM DEVI,INC,Hand,FEMALE,48,Literate,19.11124058,34.81384855,1888025
Bihar,MUNGER,AMARJIT PATEL,IND,Tractor Chalata Kisan,MALE,38,Graduate,0.987592855,1.799041142,1888025
Bihar,MUNGER,DINA SAW,IND,Bat,MALE,50,8th Pass,0.841779108,1.533420619,1888025
Bihar,MUNGER,UCHIT KUMAR,IND,Balloon,MALE,46,12th Pass,0.655182002,1.193507397,1888025
Bihar,MUNGER,DR. RAJESH KUMAR RATNAKAR,IND,Air Conditioner,MALE,42,Graduate Professional,0.585479535,1.066534419,1888025
Bihar,MUNGER,KUMAR NAVNEET HIMANSHU,BSP,Elephant,MALE,34,12th Pass,0.562068829,1.02388848,1888025
West Bengal,MURSHIDABAD,ABU TAHER KHAN,AITC,Flowers and Grass,MALE,57,8th Pass,35.03075319,41.55888631,1725187
West Bengal,MURSHIDABAD,"ABU HENA, S/O - LATE ABDUS SATTAR",INC,Hand,MALE,69,Post Graduate,21.90655274,25.98893406,1725187
West Bengal,MURSHIDABAD,HUMAYUN KABIR,BJP,Lotus,MALE,56,12th Pass,14.36418197,17.04100972,1725187
West Bengal,MURSHIDABAD,BADARUDDOZA KHAN,CPI(M),"Hammer, Sickle and Star",MALE,64,Graduate,10.47961757,12.43253986,1725187
West Bengal,MURSHIDABAD,NOTA,NOTA,,,,,0.87092008,1.033219822,1725187
Uttar Pradesh,MUZAFFARNAGAR,Sanjeev Kumar Balyan,BJP,Lotus,MALE,46,Doctorate,33.79145973,49.38826312,1698003
Uttar Pradesh,MUZAFFARNAGAR,Ajit Singh,RLD,Hand Pump,MALE,78,Post Graduate,33.4071259,48.82653597,1698003
Bihar,MUZAFFARPUR,Ajay Nishad,BJP,Lotus,MALE,50,Graduate,38.53554326,63.00175625,1730553
Bihar,MUZAFFARPUR,Raj Bhushan Choudhary,VSIP,Boat with Man and Sail,MALE,41,Post Graduate,14.84438789,24.26908844,1730553
Bihar,MUZAFFARPUR,Sukhdeo Prasad,VPI,Gas Cylinder,MALE,70,12th Pass,1.417234838,2.31703711,1730553
Bihar,MUZAFFARPUR,Sudhir Kumar Jha,YKP,Water Melon,MALE,40,Graduate,0.915487708,1.496730773,1730553
Karnataka,MYSORE,PRATHAP SIMHA,BJP,Lotus,MALE,42,Post Graduate,36.33191006,52.2701185,1896333
Karnataka,MYSORE,C.H.VIJAYASHANKAR,INC,Hand,MALE,62,Graduate,29.02058868,41.75144128,1896333
Karnataka,MYSORE,DR. B. CHANDRA (CHANDREGOWDA),BSP,Elephant,MALE,46,Graduate Professional,1.297082316,1.86609089,1896333
Odisha,NABARANGPUR,RAMESH CHANDRA MAJHI,BJD,Conch,MALE,40,Graduate,26.86536108,33.78450611,1461004
Odisha,NABARANGPUR,PRADEEP KUMAR MAJHI,INC,Hand,MALE,43,Graduate,24.01567689,30.2008888,1461004
Odisha,NABARANGPUR,BALABHADRA MAJHI,BJP,Lotus,MALE,57,Graduate,23.4659864,29.50962612,1461004
Odisha,NABARANGPUR,NOTA,NOTA,,,,,3.05146324,3.837364336,1461004
Odisha,NABARANGPUR,CHANDRADHWAJ MAJHI,BSP,Elephant,MALE,59,Graduate,1.978434008,2.487977572,1461004
Nagaland,NAGALAND,Tokheho Yepthomi,NDPP,Globe,MALE,62,Graduate,41.23574594,49.68151855,1213777
Nagaland,NAGALAND,K L Chishi,INC,Hand,MALE,75,Graduate Professional,39.88920535,48.05918385,1213777
Nagaland,NAGALAND,Hayithung Tungoe,NPEP,Book,MALE,38,Post Graduate,1.235564688,1.488629066,1213777
Tamil Nadu,NAGAPATTINAM,SELVARAJ M,CPI(M),Ears of Corn And Sickle,MALE,63,12th Pass,40.1098762,52.13696008,1303649
Tamil Nadu,NAGAPATTINAM,SARAVANAN M,AIADMK,Two Leaves,MALE,41,Post Graduate,23.89746013,31.06319547,1303649
Tamil Nadu,NAGAPATTINAM,SENGODI T,IND,Gift Pack,FEMALE,36,Graduate,5.393092773,7.010230128,1303649
Tamil Nadu,NAGAPATTINAM,MALATHI P,NTK,Ganna Kisan,FEMALE,25,Graduate Professional,3.946461049,5.129820923,1303649
Tamil Nadu,NAGAPATTINAM,GURUVIAH K,MNM,Battery Torch,MALE,61,Graduate Professional,1.112492703,1.446077454,1303649
